REGION,AGE,RACE,RACED,HISPAN,HISPAND,EDUCD,DEGFIELD,CIT,COW,MAR,MIL,PAP,SEX,HICOV,INDP,INCWAGE,POVPIP,POWSP,SOCP,PINCP
4,39,3,374,0,0,63,0,1,1,1,4,0,2,1,6070,6400,166,BBB,434051,7400
4,67,1,100,0,0,81,0,1,B,3,4,0,1,1,BBBB,0,153,BBB,BBBBBB,18000
4,58,1,100,0,0,63,0,4,6,1,4,0,2,1,1690,0,501,2,516031,4
4,47,1,100,0,0,101,24,5,3,1,4,0,1,1,9470,120000,501,2,332011,120000
4,57,3,370,0,0,65,0,1,B,3,4,0,1,1,BBBB,0,114,BBB,BBBBBB,14490
4,47,1,100,0,0,63,0,1,B,3,4,0,2,1,BBBB,0,0,BBB,BBBBBB,0
4,22,1,100,0,0,71,0,1,5,5,1,0,1,1,9670,16000,BBB,2,553010,16000
4,65,1,100,0,0,81,0,1,1,1,4,0,1,1,6270,26300,228,2,173020,26300
4,32,1,100,0,0,81,0,1,1,3,4,0,2,1,490,80000,501,2,1940XX,80000
4,31,6,610,0,0,114,24,5,1,1,4,0,1,1,7390,74000,460,20,151121,74000
4,24,6,610,0,0,101,21,5,1,1,4,0,2,1,3570,0,460,BBB,131070,0
4,76,1,100,0,0,115,23,1,B,1,2,0,1,1,BBBB,0,501,BBB,BBBBBB,154000
4,68,1,100,0,0,114,61,1,B,1,4,0,2,1,BBBB,0,501,BBB,BBBBBB,84000
4,39,1,100,0,0,81,0,1,1,3,4,0,2,1,7270,54000,323,4,232011,54000
4,77,1,100,1,100,26,0,5,1,2,4,0,2,1,170,10000,168,4,4520XX,19600
4,30,1,100,0,0,71,0,1,B,1,4,0,2,1,BBBB,0,187,BBB,BBBBBB,13200
4,27,1,100,0,0,71,0,1,3,1,4,0,1,1,9470,33000,187,4,435030,33000
4,76,1,100,0,0,63,0,1,B,1,4,0,2,1,BBBB,0,450,BBB,BBBBBB,11000
4,79,1,100,0,0,71,0,1,B,1,2,0,1,1,BBBB,0,450,BBB,BBBBBB,55200
4,45,1,100,1,100,71,0,1,1,1,4,0,2,1,8770,13000,67,4,436010,13000
4,21,1,100,1,100,71,0,1,B,5,4,0,1,1,BBBB,0,67,BBB,BBBBBB,0
4,73,1,100,0,0,114,23,1,1,1,4,0,1,1,8590,3000,501,BBB,373010,83600
4,74,1,100,0,0,114,23,1,B,1,4,0,2,1,BBBB,0,501,BBB,BBBBBB,20000
4,61,1,100,0,0,115,55,1,6,1,4,0,2,1,7270,0,78,4,2310XX,10000
4,52,1,100,0,0,63,0,1,B,1,4,0,2,1,BBBB,0,70,BBB,BBBBBB,10000
4,62,1,100,0,0,40,0,1,B,1,4,0,1,1,BBBB,0,70,BBB,BBBBBB,1480
4,64,1,100,0,0,81,0,4,2,1,4,0,1,1,8190,36000,501,4,292090,36500
4,62,1,100,0,0,81,0,1,5,1,4,0,2,1,8190,100000,501,4,431011,100000
4,49,1,100,1,100,30,0,4,1,4,4,0,2,1,8590,11100,105,4,395090,11100
4,22,1,100,1,100,40,0,1,1,5,4,0,2,1,8680,5800,105,4,353031,5800
4,68,1,100,0,0,63,0,1,B,1,4,0,2,1,BBBB,0,440,BBB,BBBBBB,42000
4,85,1,100,0,0,101,24,1,B,1,2,0,1,1,BBBB,0,440,BBB,BBBBBB,22800
4,80,1,100,0,0,71,0,1,B,1,4,0,2,1,BBBB,0,76,BBB,BBBBBB,11500
4,80,1,100,0,0,65,0,1,B,1,2,0,1,1,BBBB,0,76,BBB,BBBBBB,1800
4,56,1,100,0,0,101,23,1,B,5,4,0,1,1,BBBB,0,76,BBB,BBBBBB,1200
4,27,1,100,0,0,81,0,1,1,5,4,0,1,1,8870,27000,216,4,493040,27000
4,34,1,100,0,0,101,60,1,6,3,4,0,1,1,6670,0,401,4,273010,50200
4,24,1,100,0,0,71,0,1,1,5,2,0,1,2,770,18000,141,4,499021,18000
4,23,1,100,0,0,81,0,1,1,5,4,0,2,2,8680,11000,86,4,353031,11000
4,50,1,100,0,0,63,0,1,1,1,4,0,2,1,5090,24000,361,4,411011,24000
4,54,1,100,0,0,64,0,1,1,1,2,0,1,1,7870,27000,361,4,472140,47000
4,37,1,100,0,0,115,59,1,1,1,4,0,1,1,6780,150000,501,4,1520XX,155000
4,37,1,100,0,0,115,40,1,1,1,4,0,2,1,7870,150000,501,4,251000,150000
4,62,1,100,0,0,61,0,1,1,2,4,0,2,1,7980,40300,392,4,434171,40300
4,25,1,100,0,0,65,0,1,1,5,4,0,1,1,8560,23300,392,4,339030,23300
4,21,1,100,0,0,81,0,1,1,5,4,0,2,1,8660,13000,103,4,131121,13000
4,43,1,100,0,0,81,0,1,3,5,4,0,1,1,9470,78000,501,4,332011,78000
4,33,1,100,0,0,101,55,1,2,5,4,0,2,1,7270,55000,435,4,232090,55000
4,25,1,100,0,0,71,0,1,1,1,4,0,2,1,6990,31000,279,4,151150,31000
4,29,1,100,1,100,63,0,1,1,1,4,0,1,1,4670,23000,279,4,431011,23000
4,63,1,100,0,0,115,36,1,3,1,4,0,1,1,7270,70000,501,4,2310XX,201000
4,69,3,315,0,0,81,0,1,3,5,4,0,2,1,8290,23000,293,4,351012,34200
4,40,7,700,1,100,63,0,1,B,1,4,0,2,1,BBBB,0,302,BBB,BBBBBB,12000
4,42,7,700,1,100,65,0,1,3,1,4,0,1,1,7790,56000,302,4,531000,56000
4,21,7,700,1,100,63,0,1,1,5,4,0,1,1,5380,6500,302,4,435081,6500
4,19,7,700,1,100,63,0,1,1,5,4,0,2,1,5380,400,302,4,412031,400
4,53,1,100,0,0,63,0,1,7,5,4,0,2,2,7690,13000,123,4,372012,13000
4,20,1,100,0,0,65,0,1,2,5,4,0,1,2,8380,7000,123,BBB,537062,7000
4,26,1,100,1,100,63,0,5,1,3,4,0,2,1,4980,0,0,BBB,412010,0
4,29,1,100,1,100,71,0,5,1,5,4,0,1,2,8680,17500,138,4,352010,17500
4,25,1,100,0,0,71,0,1,1,1,4,0,2,1,6990,17300,286,4,413021,17300
4,26,1,100,0,0,71,0,1,4,1,4,0,1,1,9470,38300,286,4,333010,38300
4,39,1,100,0,0,81,0,1,1,1,4,0,1,1,4970,62000,501,4,513011,62000
4,41,1,100,0,0,101,62,1,1,1,4,0,2,1,7070,38800,501,4,132011,38800
4,29,1,100,4,450,114,64,1,3,5,4,0,2,1,6770,47800,379,4,254021,47800
4,42,1,100,1,100,23,0,4,3,1,4,0,1,2,7790,20000,65,4,537081,20000
4,42,1,100,1,100,23,0,4,B,1,4,0,2,2,BBBB,0,65,BBB,BBBBBB,0
4,20,1,100,1,100,63,0,1,B,5,4,0,1,2,BBBB,0,65,BBB,BBBBBB,0
4,19,1,100,1,100,63,0,1,B,5,4,0,2,2,BBBB,0,65,BBB,BBBBBB,0
4,31,1,100,0,0,101,61,1,1,1,4,0,2,1,8290,58000,501,4,291141,59200
4,32,1,100,0,0,63,0,1,1,1,4,0,1,1,1170,53000,501,4,513099,53000
4,86,1,100,0,0,114,23,1,B,1,3,0,2,1,BBBB,0,489,BBB,BBBBBB,71000
4,87,1,100,0,0,63,0,1,B,1,4,0,1,1,BBBB,0,489,BBB,BBBBBB,0
4,79,1,100,0,0,61,0,1,B,2,4,0,2,1,BBBB,0,124,BBB,BBBBBB,14500
4,70,1,100,0,0,71,0,1,1,1,4,0,2,1,4670,0,259,BBB,436010,24000
4,79,1,100,0,0,71,0,1,B,1,2,0,1,1,BBBB,0,259,BBB,BBBBBB,14000
4,63,1,100,1,100,71,0,1,3,3,4,0,2,1,9470,35000,277,4,439022,35000
4,45,1,100,0,0,101,50,1,1,1,4,0,2,1,2280,100000,501,4,172041,100000
4,47,1,100,0,0,63,0,1,1,1,4,0,1,1,770,25000,501,BBB,472111,25000
4,80,1,100,0,0,65,0,1,B,3,4,0,2,1,BBBB,0,227,BBB,BBBBBB,26400
4,64,3,310,0,0,114,23,1,4,1,4,0,2,1,7860,0,501,BBB,252020,42400
4,64,1,100,0,0,101,60,1,6,1,4,0,1,1,770,0,501,4,119021,70000
4,33,1,100,0,0,101,62,1,1,1,4,0,1,1,6890,40000,206,4,132070,40000
4,38,6,620,0,0,101,60,5,3,1,4,0,2,1,7860,0,206,BBB,252020,0
4,43,2,200,0,0,101,53,1,6,1,4,0,1,1,6990,50000,438,4,131030,55000
4,43,1,100,0,0,114,55,3,2,1,4,0,2,1,8190,75000,438,4,211020,75000
4,18,8,801,0,0,63,0,1,1,5,4,0,2,1,5170,150,438,4,412010,150
4,16,8,801,0,0,40,0,1,B,5,B,0,1,1,BBBB,0,438,BBB,BBBBBB,0
4,16,8,801,0,0,40,0,1,B,5,B,0,1,1,BBBB,0,438,BBB,BBBBBB,0
4,52,3,315,0,0,81,0,1,3,1,4,0,2,1,7860,35000,210,4,434171,35000
4,73,1,100,0,0,101,61,1,B,2,4,0,2,1,BBBB,0,432,BBB,BBBBBB,50000
4,55,1,100,1,100,101,54,1,1,1,4,0,1,1,6990,120000,501,4,151150,120000
4,47,1,100,1,100,63,0,4,7,1,4,0,1,1,770,48000,501,4,472181,48000
4,60,1,100,0,0,101,52,1,1,1,4,0,1,1,7380,113000,501,4,151150,128900
4,60,1,100,0,0,114,55,1,B,1,4,0,2,1,BBBB,0,501,BBB,BBBBBB,7300
4,32,8,885,1,100,63,0,4,1,3,4,0,1,2,4670,25000,180,4,412031,25000
4,26,8,885,1,100,63,0,5,1,5,4,0,2,1,8990,10000,180,4,395090,10000
4,55,1,100,0,0,71,0,1,B,5,4,0,1,1,BBBB,0,192,BBB,BBBBBB,15800
4,76,1,100,0,0,71,0,1,B,2,4,0,2,1,BBBB,0,192,BBB,BBBBBB,15800
4,79,1,100,0,0,71,0,1,B,1,2,0,1,1,BBBB,0,262,BBB,BBBBBB,24200
4,72,1,100,0,0,71,0,1,B,1,4,0,2,1,BBBB,0,262,BBB,BBBBBB,14400
4,47,1,100,0,0,71,0,1,1,1,4,0,1,1,7290,175000,501,4,111021,175000
4,45,1,100,0,0,115,62,1,1,1,4,0,2,1,7070,100000,501,4,419020,100000
4,76,1,100,0,0,101,23,1,B,1,4,0,2,1,BBBB,0,365,BBB,BBBBBB,9100
4,77,1,100,0,0,101,24,1,6,1,4,0,1,1,7290,14000,365,BBB,172051,44700
4,26,1,100,0,0,26,0,1,1,1,4,0,2,2,4270,460,166,4,436010,460
4,29,1,100,0,0,26,0,1,1,1,4,0,1,2,4270,44000,166,4,472211,47800
4,40,1,100,0,0,71,0,1,1,4,4,0,2,1,7590,19000,77,BBB,434051,19000
4,37,1,100,0,0,65,0,1,1,5,4,0,1,1,4690,35000,278,4,411011,35000
4,75,1,100,0,0,63,0,1,B,1,4,0,1,1,BBBB,0,501,BBB,BBBBBB,80400
4,68,1,100,0,0,63,0,1,B,1,4,0,2,1,BBBB,0,501,BBB,BBBBBB,32400
4,89,5,500,0,0,63,0,4,B,2,4,0,2,1,BBBB,0,227,BBB,BBBBBB,26600
4,37,1,100,1,100,81,0,1,6,1,4,160,2,1,8990,0,61,4,319011,240
4,33,1,100,1,100,26,0,5,1,1,4,0,1,1,770,15000,61,4,472061,15000
4,60,1,100,0,0,114,62,1,4,1,4,0,1,1,7860,77000,501,4,211010,77000
4,62,1,100,0,0,101,26,1,1,1,4,0,2,1,6970,75000,501,4,436010,75000
4,23,1,100,0,0,101,62,1,1,5,4,0,1,1,7870,10000,501,4,132011,10000
4,37,1,100,0,0,101,62,1,1,5,4,0,2,1,8190,47000,501,4,132011,47000
4,46,1,100,0,0,63,0,1,1,1,4,0,2,1,7690,49000,501,4,439061,49000
4,47,1,100,0,0,63,0,1,6,1,4,0,1,1,8870,0,501,4,493040,43000
4,21,1,100,0,0,30,0,1,1,5,4,0,2,1,8590,18000,501,4,433031,26000
4,21,1,100,0,0,63,0,1,1,5,4,0,2,1,180,19200,501,4,119013,26200
4,46,1,100,0,0,81,0,1,1,5,4,0,1,1,6170,65000,471,4,533030,59300
4,57,1,100,1,100,101,23,4,4,1,4,0,2,1,7860,34000,501,4,252020,34000
4,57,1,100,1,100,101,24,4,1,1,4,0,1,1,570,90000,501,4,472111,90000
4,68,1,100,0,0,101,23,1,1,5,4,0,2,1,6990,22000,351,4,439041,41050
4,47,1,100,0,0,101,29,1,6,5,4,0,2,2,7070,0,390,4,419020,24000
4,71,1,100,0,0,101,54,1,B,1,4,0,2,1,BBBB,0,390,BBB,BBBBBB,38800
4,49,1,100,1,100,63,0,1,1,2,4,0,2,1,8190,35000,226,4,433031,35000
4,30,1,100,1,100,63,0,1,1,4,4,0,2,1,7790,32600,226,4,531000,32600
4,26,1,100,1,100,64,0,1,1,5,4,0,2,1,7970,29000,226,4,319092,29000
4,18,1,100,1,100,63,0,1,B,5,4,0,2,2,BBBB,0,226,BBB,BBBBBB,0
4,67,1,100,0,0,101,62,1,1,1,4,0,1,1,7280,80000,501,4,132011,97890
4,60,1,100,0,0,71,0,1,1,1,4,0,2,1,8270,65000,501,4,433031,63400
4,74,3,315,0,0,17,0,1,B,5,4,0,2,1,BBBB,0,72,BBB,BBBBBB,8400
4,86,1,100,0,0,63,0,1,7,2,2,0,1,1,770,0,501,BBB,1110XX,101000
4,38,1,100,1,100,101,60,5,1,1,4,0,2,1,4290,0,0,BBB,271010,0
4,41,1,100,0,0,101,34,1,1,1,4,0,2,1,3970,48000,464,4,132041,48000
4,41,1,100,0,0,81,0,1,1,1,4,0,1,1,1280,60000,464,4,113071,60000
4,18,1,100,0,0,63,0,1,1,5,4,0,1,1,8680,10000,464,4,393010,10000
4,49,1,100,0,0,114,53,1,3,3,4,0,2,1,7870,140000,501,4,113031,140050
4,35,1,100,1,100,30,0,1,1,3,2,0,1,1,6170,33000,261,4,537062,33000
4,54,1,100,0,0,114,64,1,3,5,4,0,2,1,6770,61000,482,4,254021,61040
4,61,1,100,0,0,40,0,1,B,1,4,0,1,1,BBBB,0,81,BBB,BBBBBB,8900
4,64,1,100,0,0,40,0,1,B,1,4,0,2,1,BBBB,0,81,BBB,BBBBBB,4500
4,66,1,100,0,0,101,53,1,1,1,4,0,1,1,6990,68000,501,4,131030,68000
4,69,1,100,0,0,101,62,1,3,1,4,0,2,1,7860,0,501,BBB,252020,75000
4,28,1,100,0,0,65,0,1,3,1,4,0,2,1,9470,41000,290,4,333010,41000
4,25,1,100,1,100,63,0,1,1,1,4,0,2,1,6870,32000,290,4,433071,32000
4,63,1,100,1,100,64,0,1,B,2,4,0,2,1,BBBB,0,290,BBB,BBBBBB,13000
4,45,1,100,0,0,40,0,1,1,1,4,0,2,2,8270,5900,153,4,353041,5900
4,61,1,100,0,0,101,23,1,B,1,2,0,1,1,BBBB,0,153,BBB,BBBBBB,19000
4,25,1,100,0,0,71,0,1,1,5,4,0,2,1,8990,24400,193,4,319011,24400
4,23,1,100,0,0,71,0,1,1,5,4,0,2,1,8990,24700,196,4,319011,24700
4,80,1,100,0,0,101,62,1,B,1,2,0,1,1,BBBB,0,132,BBB,BBBBBB,10000
4,83,1,100,0,0,61,0,4,B,1,4,0,2,1,BBBB,0,132,BBB,BBBBBB,9000
4,27,1,100,0,0,63,0,1,1,5,4,0,1,1,5380,15000,132,4,435081,15000
4,16,1,100,0,0,30,0,1,B,5,B,0,1,1,BBBB,0,132,BBB,BBBBBB,0
4,93,1,100,0,0,63,0,1,B,1,4,0,2,1,BBBB,0,501,BBB,BBBBBB,23600
4,93,1,100,0,0,101,24,1,B,1,2,0,1,1,BBBB,0,501,BBB,BBBBBB,83700
4,51,1,100,0,0,63,0,1,3,1,2,0,1,1,9470,72000,501,4,333050,73200
4,46,1,100,0,0,65,0,1,3,1,4,0,2,1,9470,55000,501,4,333050,55000
4,73,1,100,1,100,64,0,1,B,2,4,0,1,1,BBBB,0,121,BBB,BBBBBB,14000
4,57,2,200,0,0,63,0,1,1,1,4,1700,1,1,7680,13200,58,4,339030,14900
4,53,1,100,0,0,101,21,1,9,1,4,0,2,1,9920,0,58,BBB,999920,0
4,19,8,801,0,0,61,0,1,9,5,4,0,2,1,9920,0,58,BBB,999920,0
4,16,8,801,0,0,50,0,1,B,5,B,0,1,1,BBBB,0,58,BBB,BBBBBB,0
4,38,7,700,1,100,63,0,1,2,1,4,0,2,1,8190,25000,127,4,439061,25000
4,33,7,700,1,100,81,0,1,1,1,2,0,1,1,7690,0,127,BBB,413099,0
4,52,1,100,0,0,63,0,1,7,3,4,0,2,1,4270,35000,316,4,411012,35000
4,80,1,100,0,0,63,0,1,1,2,4,0,2,1,8190,0,316,BBB,434171,16700
4,53,1,100,0,0,114,62,1,3,1,4,0,1,1,6180,107000,501,4,113031,107000
4,54,1,100,0,0,64,0,1,1,1,4,0,2,1,2180,57000,501,4,436010,57000
4,25,2,200,0,0,71,0,1,1,5,4,0,1,1,6990,50000,396,4,439041,50000
4,69,1,100,0,0,63,0,4,B,1,4,0,2,1,BBBB,0,501,BBB,BBBBBB,0
4,70,1,100,0,0,63,0,1,B,1,4,0,1,1,BBBB,0,501,BBB,BBBBBB,75000
4,72,7,700,1,100,81,0,1,3,3,2,0,1,1,8590,13000,300,BBB,435081,34600
4,65,1,100,0,0,40,0,1,1,1,4,0,1,1,3390,42000,412,4,537062,42000
4,75,1,100,0,0,61,0,1,B,1,4,0,2,1,BBBB,0,412,BBB,BBBBBB,18000
4,37,8,802,0,0,101,20,1,1,1,4,0,2,1,4290,38000,398,4,131161,38000
4,42,2,200,0,0,71,0,1,1,1,4,0,1,1,6890,60000,398,4,132070,60000
4,60,3,315,0,0,114,23,1,5,1,4,0,2,1,7860,69000,501,4,252050,69000
4,59,3,315,0,0,81,0,1,1,1,4,0,1,1,6080,73000,501,6,514041,73000
4,29,3,315,0,0,65,0,1,B,5,4,0,2,1,BBBB,0,501,BBB,BBBBBB,5900
4,25,1,100,0,0,63,0,1,1,1,4,0,2,1,7670,1200,306,BBB,434181,1200
4,36,1,100,0,0,64,0,1,1,1,4,0,1,1,6090,74000,306,4,411012,74000
4,46,1,100,0,0,71,0,1,6,1,4,0,2,1,7590,0,392,4,319094,41300
4,48,1,100,0,0,114,52,1,2,1,4,0,1,1,8390,53000,392,4,119XXX,51400
4,19,1,100,0,0,50,0,1,3,5,4,0,1,1,770,6500,392,BBB,472061,6500
4,69,1,100,0,0,101,62,1,7,1,4,0,1,1,7070,0,283,BBB,1110XX,30300
4,69,1,100,0,0,71,0,1,7,1,4,0,2,1,7070,0,283,BBB,433031,10800
4,54,1,100,0,0,63,0,1,1,3,4,0,1,1,9070,115000,501,4,119XXX,115200
4,51,1,100,0,0,63,0,1,1,5,4,0,2,1,4870,30000,501,BBB,412031,30000
4,48,1,100,0,0,71,0,1,1,1,4,0,1,1,4670,100000,363,4,411011,100000
4,46,1,100,0,0,101,62,1,2,1,4,0,2,1,9170,5000,363,4,439061,5000
4,16,1,100,0,0,40,0,1,B,5,B,0,2,1,BBBB,0,363,BBB,BBBBBB,0
4,36,1,100,1,100,50,0,5,B,1,4,0,2,2,BBBB,0,178,BBB,BBBBBB,0
4,36,1,100,1,100,30,0,5,1,1,4,0,1,2,7770,52000,178,4,373010,52000
4,21,1,100,1,100,63,0,1,1,5,4,0,1,1,390,48000,382,4,475040,48000
4,47,1,100,0,0,2,0,5,1,2,4,0,2,1,8270,5900,47,4,353041,5900
4,74,1,100,0,0,63,0,1,B,2,4,0,2,1,BBBB,0,369,BBB,BBBBBB,43000
4,34,1,100,0,0,65,0,1,B,5,4,0,1,1,BBBB,0,369,BBB,BBBBBB,11200
4,63,6,600,4,450,71,0,5,1,1,4,0,1,1,8660,50000,501,4,119081,50000
4,48,6,600,4,450,81,0,4,1,1,4,0,2,1,8270,58000,501,4,291126,58000
4,23,6,600,4,450,81,0,1,B,5,4,0,2,1,BBBB,0,501,BBB,BBBBBB,0
4,68,1,100,0,0,63,0,1,6,1,4,0,2,1,180,0,501,4,119013,17000
4,69,7,700,4,498,63,0,1,3,1,4,0,1,1,7860,9500,501,4,533020,59200
4,47,1,100,0,0,71,0,1,B,1,4,0,2,1,BBBB,0,398,BBB,BBBBBB,0
4,56,7,700,1,100,101,23,1,1,1,4,0,1,1,390,37900,398,4,4750XX,64100
4,51,1,100,0,0,101,55,1,1,1,4,0,1,1,3960,150000,501,4,112020,150000
4,48,1,100,0,0,63,0,1,1,1,4,0,2,1,5080,30000,501,4,436010,30000
4,17,1,100,0,0,50,0,1,1,5,4,0,2,1,8680,2700,501,4,359031,2700
4,43,1,100,0,0,65,0,1,1,3,4,0,2,2,8980,28000,177,4,434171,28000
4,24,1,100,0,0,2,0,1,4,5,4,0,1,2,7870,1000,177,BBB,259041,1000
4,31,1,100,0,0,101,62,1,1,3,4,0,2,1,8680,85000,501,4,119XXX,85000
4,48,1,100,0,0,65,0,1,4,1,2,0,1,1,9470,42000,207,4,333010,43800
4,58,4,400,4,415,63,0,5,3,1,4,0,2,1,7860,1900,207,4,3590XX,1900
4,22,8,811,4,415,63,0,1,1,5,4,0,2,1,8680,150,207,4,353031,150
4,32,4,400,4,415,63,0,5,1,5,2,0,1,1,5380,18000,207,4,435081,18000
4,65,1,100,0,0,63,0,1,6,1,4,0,1,1,8770,94000,501,4,411012,184400
4,56,1,100,0,0,64,0,5,1,1,4,0,2,1,8770,46800,501,4,433031,116800
4,69,6,630,0,0,63,0,1,1,2,4,0,2,1,6070,0,501,BBB,532031,82000
4,22,1,100,0,0,63,0,1,1,5,4,0,2,2,8290,10000,78,4,399030,10000
4,23,1,100,0,0,64,0,1,1,5,4,0,1,1,4770,20000,157,BBB,537062,20000
4,59,1,100,1,100,26,0,5,B,5,4,0,2,1,BBBB,0,99,BBB,BBBBBB,12500
4,32,1,100,1,100,71,0,4,1,1,2,0,1,1,7970,47200,385,4,292010,55200
4,27,1,100,1,100,71,0,1,2,1,4,0,2,1,7590,40000,385,4,319092,40000
4,40,1,100,0,0,114,62,1,1,1,2,0,1,1,570,93000,501,4,132011,93000
4,46,7,700,1,100,101,62,1,1,1,4,0,2,1,6890,70000,501,4,113031,70000
4,64,3,315,0,0,71,0,1,1,5,4,0,2,2,8170,8000,63,4,399021,8000
4,65,1,100,0,0,63,0,1,B,1,4,0,2,1,BBBB,0,426,BBB,BBBBBB,0
4,78,1,100,0,0,101,24,1,1,1,4,0,1,1,7290,0,426,BBB,119XXX,62400
4,60,1,100,0,0,71,0,1,6,3,4,0,2,1,7860,0,243,4,252020,30900
4,68,1,100,0,0,114,33,1,1,1,4,0,2,1,7280,0,440,BBB,431011,14000
4,65,1,100,0,0,116,60,1,1,1,4,0,1,1,7580,50000,440,4,273041,50000
4,57,3,315,0,0,63,0,1,B,1,4,0,2,1,BBBB,0,160,BBB,BBBBBB,0
4,31,3,315,0,0,63,0,1,1,5,4,0,1,2,8660,26000,160,4,339030,26000
4,60,1,100,0,0,114,50,1,1,1,4,0,2,1,6890,30000,184,4,434051,30000
4,58,1,100,0,0,2,0,1,B,1,4,0,1,1,BBBB,0,184,BBB,BBBBBB,0
4,26,8,802,1,100,101,62,1,1,5,4,0,1,1,5590,18000,143,4,131161,18000
4,25,1,100,4,450,81,0,1,1,5,4,0,1,1,8180,38300,307,4,292041,38400
4,25,1,100,4,450,101,37,1,4,5,4,0,1,1,7870,50000,399,4,119051,50000
4,78,7,700,1,100,63,0,1,B,5,4,0,2,1,BBBB,0,11,BBB,BBBBBB,1300
4,81,1,100,0,0,63,0,1,B,2,4,0,2,1,BBBB,0,501,BBB,BBBBBB,72200
4,38,1,100,0,0,65,0,3,1,1,4,0,2,1,8190,10000,96,4,439061,10000
4,45,1,100,0,0,65,0,1,1,1,4,0,1,1,4870,25000,96,4,411011,25000
4,17,1,100,0,0,50,0,1,B,5,4,0,2,1,BBBB,0,96,BBB,BBBBBB,0
4,82,1,100,0,0,63,0,1,B,2,4,0,2,1,BBBB,0,343,BBB,BBBBBB,40200
4,64,1,100,0,0,81,0,1,5,1,2,0,1,1,9480,100000,501,4,151150,101000
4,56,1,100,0,0,2,0,1,2,1,4,0,2,1,7070,37000,501,4,119141,35400
4,79,1,100,0,0,63,0,1,B,2,2,0,1,1,BBBB,0,208,BBB,BBBBBB,24000
4,77,1,100,0,0,65,0,1,B,2,4,0,2,1,BBBB,0,172,BBB,BBBBBB,19800
4,71,1,100,1,100,115,62,1,B,1,2,0,1,1,BBBB,0,501,BBB,BBBBBB,66400
4,69,1,100,0,0,63,0,1,B,1,4,0,2,1,BBBB,0,501,BBB,BBBBBB,9400
4,34,7,700,1,100,81,0,1,1,1,3,0,1,2,8290,55000,433,4,119XXX,55000
4,74,1,100,0,0,116,24,1,B,1,4,0,1,1,BBBB,0,420,BBB,BBBBBB,49600
4,75,1,100,0,0,115,52,1,3,1,4,0,2,1,7860,0,420,BBB,291141,12300
4,75,1,100,0,0,65,0,1,B,1,4,0,1,1,BBBB,0,501,BBB,BBBBBB,128650
4,72,1,100,0,0,63,0,1,B,1,4,0,2,1,BBBB,0,501,BBB,BBBBBB,17200
4,67,1,100,0,0,101,61,1,1,4,4,0,2,1,8290,0,124,BBB,291141,14300
4,74,1,100,0,0,63,0,1,B,3,2,0,1,1,BBBB,0,159,BBB,BBBBBB,18400
4,42,6,610,0,0,116,61,4,5,1,4,0,2,1,8190,70000,501,4,291051,70000
4,45,1,100,0,0,116,52,1,5,1,4,0,1,1,8190,140000,501,4,291051,140000
4,53,1,100,0,0,114,55,1,1,3,4,0,1,1,7390,152000,501,6,1110XX,152210
4,47,3,315,0,0,26,0,1,B,1,4,0,1,2,BBBB,0,13,BBB,BBBBBB,0
4,49,3,315,0,0,40,0,1,B,1,4,0,2,2,BBBB,0,13,BBB,BBBBBB,0
4,28,3,315,0,0,63,0,1,1,5,4,0,2,1,8680,5000,13,4,353031,5000
4,21,3,315,0,0,63,0,1,B,5,4,250,2,1,BBBB,0,13,BBB,BBBBBB,250
4,71,1,100,0,0,65,0,1,1,1,2,0,1,1,8170,17300,368,4,399021,36300
4,71,1,100,0,0,71,0,1,B,1,4,0,2,1,BBBB,0,368,BBB,BBBBBB,18020
4,45,1,100,0,0,71,0,1,B,4,4,0,2,1,BBBB,0,45,BBB,BBBBBB,0
4,16,1,100,0,0,40,0,1,1,5,B,2000,2,1,8680,5500,45,4,359031,7500
4,28,1,100,0,0,50,0,1,B,5,4,0,2,2,BBBB,0,0,BBB,BBBBBB,0
4,24,1,100,1,100,61,0,1,1,5,4,0,1,1,8680,16000,128,4,352021,16000
4,16,1,100,0,0,40,0,1,B,5,B,0,2,1,BBBB,0,0,BBB,BBBBBB,0
4,85,1,100,0,0,23,0,1,B,2,4,0,2,1,BBBB,0,211,BBB,BBBBBB,24400
4,59,3,361,4,450,71,0,1,2,1,4,0,2,1,8380,73000,501,4,119151,73000
4,57,1,100,0,0,101,53,3,3,1,4,0,1,1,9470,79000,501,4,331021,79000
4,46,1,100,1,100,81,0,1,1,1,4,0,2,1,7970,0,384,BBB,319092,0
4,45,1,100,1,100,71,0,1,1,1,4,0,1,1,2690,63000,384,4,499060,63000
4,51,1,100,0,0,114,23,1,3,1,4,0,2,1,7860,50000,410,4,252020,50000
4,53,1,100,0,0,63,0,1,1,1,4,0,1,1,8870,50000,410,4,413099,50000
4,56,1,100,1,100,81,0,1,1,1,4,0,2,1,6490,76000,501,4,119XXX,76000
4,52,1,100,0,0,101,23,1,1,1,4,0,1,1,5390,50000,501,4,411011,50000
4,33,1,100,1,100,50,0,1,1,3,4,0,1,1,8660,19200,501,4,3590XX,19200
4,58,1,100,0,0,81,0,1,1,3,4,0,2,1,8190,88000,501,4,291141,95200
4,38,1,100,0,0,81,0,1,3,5,2,0,1,1,7860,35000,288,4,493031,36600
4,77,1,100,0,0,71,0,5,6,3,4,0,2,1,4770,0,278,4,411011,32400
